,id,lng,lat,max_vis,avg_daily_view,3cluster,height
67,26718,-8.368138,41.309881,69,52.0,0,315.1690063476562
68,19328,-8.488782,40.9142,69,53.0,0,267.9215698242188
69,3881,-9.398449,38.7411,69,53.0,1,129.6243438720703
70,26073,-8.47995,40.837708,69,54.0,0,198.5553741455078
71,31709,-8.673699,41.179156,69,55.0,0,39.98750305175781
72,20800,-7.888645,40.652648,69,56.0,0,502.1995849609375
73,5435,-8.432857,40.214564,69,56.0,0,35.07521438598633
74,1830,-9.14703,38.687946,69,57.0,1,0.9528491497039795
75,5431,-8.43267,40.21468,69,57.0,0,37.41757965087891
76,27643,-8.462147,41.007643,69,57.0,0,216.3593597412109
77,26704,-8.381979,41.304897,69,58.0,0,322.4372863769531
78,27302,-9.386282,38.81623,69,59.0,1,125.9252777099609
79,5186,-8.485342,40.200828,69,59.0,0,32.44405746459961
80,3167,-8.39134,41.557831,69,60.0,0,197.7078552246094
81,6667,-8.31618,41.4877,69,60.0,0,160.0488739013672
82,30488,-8.655545,41.194273,69,60.0,0,83.74893951416016
83,11768,-9.324968,38.970462,69,60.0,1,219.3381652832031
84,26756,-8.328206,41.309369,69,61.0,0,360.3056030273438
85,358,-9.418276,38.700433,71,61.0,1,13.01263332366943
86,15652,-8.600192,41.150794,69,61.0,0,104.7136611938477
87,13486,-9.229711,38.699057,69,62.0,1,5.763601303100586
88,28678,-8.487349,41.067282,69,62.0,0,75.93887329101562
89,29069,-8.570755,40.801057,69,63.0,0,33.4992561340332
90,27303,-9.386282,38.81623,69,63.0,1,125.9252777099609
91,26588,-8.243515,41.158504,69,63.0,0,264.4370422363281
92,49256,-7.927037,40.681019,88,63.0,0,467.9753112792969
93,27307,-9.311686,38.750786,69,64.0,1,163.7505950927734
94,27110,-9.30143,38.871959,69,64.0,1,173.2919311523438
95,30961,-8.749534,41.369197,69,67.0,0,21.49277496337891
96,5264,-8.467779,40.211642,69,67.0,0,23.43434906005859
97,1054,-8.215,39.46493,69,67.0,1,124.636833190918
98,15377,-8.59003,41.155508,69,68.0,0,109.9495620727539
99,5437,-8.432923,40.214497,69,68.0,0,34.11448287963867
100,45349,-7.234432,40.562479,145,68.0,0,856.7210693359375
101,31003,-8.640985,41.216766,69,68.0,0,60.98266220092773
102,5439,-8.432983,40.21444,69,69.0,0,33.30157089233398
103,31476,-9.102107,38.609518,69,69.0,1,27.29905891418457
104,16890,-8.625532,41.404789,69,70.0,0,51.16640090942383
105,5298,-8.404677,40.240931,69,71.0,0,138.3491973876953
106,27581,-8.52446,40.890922,69,71.0,0,228.8838958740234
107,14821,-8.585979,41.148565,69,72.0,0,69.68514251708984
108,30413,-8.655551,41.200168,69,72.0,0,70.8967514038086
109,27582,-8.524456,40.890922,69,72.0,0,228.8963165283203
110,19836,-8.500351,41.193865,69,73.0,0,150.2215270996094
111,3224,-8.39087,41.55743,69,73.0,0,208.7144317626953
112,32278,-8.553756,41.145185,69,74.0,0,76.93997955322266
113,1036,-8.20932,39.463315,69,74.0,1,138.9542999267578
114,31810,-8.646371,41.177177,69,74.0,0,75.48238372802734
115,3230,-8.384129,41.553301,69,74.0,0,272.5044860839844
116,17387,-8.854885,38.537652,69,74.0,1,19.56844139099121
117,32280,-8.553745,41.145172,69,75.0,0,76.99279022216797
118,31127,-9.169949,38.669054,69,75.0,1,45.22763061523438
119,28082,-8.620286,41.319231,69,76.0,0,67.10224151611328
120,1068,-8.425207,40.210634,69,76.0,0,73.4378433227539
121,48971,-8.421371,40.918168,69,76.0,0,359.7317810058594
122,26068,-8.50857,40.878632,69,76.0,0,239.6004791259766
123,45346,-7.23424,40.51068,109,76.0,0,817.5714111328125
124,30408,-8.655424,41.200556,69,77.0,0,69.67561340332031
125,20715,-7.922996,40.659223,75,77.0,0,454.7998046875
126,17395,-8.854523,38.537508,69,77.0,1,19.57544136047363
127,22753,-8.400495,41.065082,69,77.0,0,29.16409301757812
128,4817,-7.494074,39.822049,69,78.0,0,409.4656066894531
129,3092,-8.426407,41.552201,69,78.0,0,188.2772216796875
130,26716,-8.377944,41.277851,69,78.0,0,300.5044555664062
131,20716,-7.922996,40.659223,75,78.0,0,454.7998046875
132,1782,-9.218161,38.654252,69,78.0,1,51.7537727355957
133,4871,-8.460542,40.1941,69,79.0,0,90.43000793457031
134,22614,-8.49616,41.088526,69,79.0,0,74.64794921875
135,14669,-8.616909,40.863965,69,80.0,0,17.97342681884766
136,22415,-8.433464,41.066122,69,80.0,0,93.5333480834961
137,22435,-8.416426,41.036961,69,80.0,0,73.81285858154297
138,6311,-7.505252,40.13934,75,80.0,0,485.9905700683594
139,6312,-7.505252,40.13934,75,80.0,0,485.9905700683594
140,32259,-8.422885,41.072811,69,80.0,0,135.1941986083984
141,22613,-8.496156,41.088525,69,81.0,0,74.66386413574219
142,30973,-8.749626,41.369109,69,82.0,0,21.38510131835938
143,26579,-8.239782,41.179628,69,82.0,0,380.9893188476562
144,5022,-8.52564,40.19066,69,82.0,0,31.95365524291992
145,32260,-8.422868,41.072819,69,82.0,0,135.2096099853516
146,32123,-8.489583,41.506926,69,82.0,0,150.4468078613281
147,32412,-9.156727,38.760658,69,83.0,1,81.377685546875
148,32124,-8.489593,41.506913,69,83.0,0,150.4370269775391
149,26110,-8.510079,40.871821,69,84.0,0,242.4690551757812
150,27866,-8.466882,41.353382,69,85.0,0,70.16326141357422
151,28436,-8.465076,41.059914,69,86.0,0,99.45559692382812
152,49261,-8.698463,41.227263,88,86.0,0,29.49384689331055
153,6737,-8.320868,41.507109,69,87.0,0,139.2980194091797
154,11772,-9.335661,38.978125,69,88.0,1,201.7025451660156
155,31024,-8.647063,41.208292,69,88.0,0,73.81391143798828
156,26593,-8.364439,41.050997,69,89.0,0,49.18041610717773
157,31509,-9.127704,38.620224,69,89.0,1,36.62132263183594
158,22409,-8.391755,41.052583,69,90.0,0,43.56491470336914
159,1044,-8.208727,39.46306,69,90.0,1,144.494384765625
160,20185,-8.81577,41.703535,145,90.0,0,8.202062606811523
161,27694,-8.485878,40.944372,69,91.0,0,225.5951995849609
162,27867,-8.466883,41.353376,69,91.0,0,70.11602783203125
163,26576,-8.223383,41.149647,69,91.0,0,128.3744049072266
164,32099,-9.212968,38.766356,69,91.0,1,95.4227066040039
165,27367,-9.405826,38.817624,69,91.0,1,131.3069458007812
166,46513,-8.541944,41.416413,69,92.0,0,165.5610656738281
167,6736,-8.320866,41.507111,69,92.0,0,139.3044586181641
168,22383,-8.454256,41.071586,69,92.0,0,79.42057037353516
169,30499,-8.646795,41.208303,69,93.0,0,73.96957397460938
170,30410,-8.655433,41.20053,69,93.0,0,69.7530746459961
171,26617,-8.35513,41.050752,69,93.0,0,89.43582916259766
172,1814,-9.15497,38.65507,69,93.0,1,49.74981307983398
173,30143,-7.190984,38.872579,145,94.0,1,312.6819458007812
174,4838,-7.487653,39.832846,145,95.0,0,377.3223266601562
175,3415,-8.383633,41.55357,69,95.0,0,271.9431457519531
176,32606,-8.465981,41.336547,69,96.0,0,87.2231216430664
177,20359,-8.748719,41.360338,69,96.0,0,20.59469032287598
178,26616,-8.355146,41.050768,69,96.0,0,89.73163604736328
179,21978,-8.388453,41.550014,69,96.0,0,288.1693420410156
180,1055,-8.193133,39.459073,69,96.0,1,93.4076919555664
181,32605,-8.465986,41.336563,69,97.0,0,87.11880493164062
182,22469,-8.4145,41.042794,69,97.0,0,78.02140808105469
183,32170,-8.609409,41.017127,69,99.0,0,81.55702209472656
184,32169,-8.609438,41.017119,69,99.0,0,81.48765563964844
185,14652,-8.623332,40.860037,69,99.0,0,10.23040390014648
186,5232,-8.452402,40.28193,69,99.0,0,91.3277816772461
187,48153,-8.321331,41.224764,78,99.0,0,190.1974639892578
188,13124,-9.20021,38.765079,69,100.0,1,87.0543212890625
189,26108,-8.509708,40.871131,69,100.0,0,241.9646606445312
190,26272,-9.170427,38.787002,69,100.0,1,29.07169914245605
191,30498,-8.646766,41.208316,69,101.0,0,73.9119644165039
192,46896,-8.485824,40.944383,69,101.0,0,225.6497039794922
193,20357,-8.748842,41.360324,69,101.0,0,20.25085258483887
194,27030,-9.140045,38.599558,69,101.0,1,44.94807434082031
195,27888,-8.369351,41.338672,69,102.0,0,261.9429321289062
196,3091,-8.426395,41.552189,69,102.0,0,188.3096466064453
197,17396,-8.854521,38.537508,69,102.0,1,19.57560348510742
198,5836,-9.096992,38.774788,69,102.0,1,17.37216567993164
199,30624,-8.65575,41.194078,69,103.0,0,83.58061218261719
200,27660,-8.515081,40.9209,69,104.0,0,198.8663787841797
201,3168,-8.394068,41.556837,69,104.0,0,185.8154602050781
202,26721,-8.385993,41.25418,69,105.0,0,290.9379577636719
203,6562,-8.282792,41.444362,69,105.0,0,202.4256134033203
204,23772,-9.10563,38.74087,69,105.0,1,28.31739234924316
205,45348,-7.223794,40.562829,145,107.0,0,863.7447509765625
206,11776,-9.317991,38.963881,69,107.0,1,226.8338775634766
207,1037,-8.209307,39.463313,69,107.0,1,139.0242156982422
208,26577,-8.223387,41.149649,69,107.0,0,128.3744506835938
209,22386,-8.454163,41.071577,69,107.0,0,79.62165832519531
210,28401,-8.462083,41.056799,69,108.0,0,122.6483840942383
211,1627,-9.243461,38.663417,69,108.0,1,6.003272533416748
212,30406,-8.655562,41.20058,69,108.0,0,69.31765747070312
213,28255,-8.648055,41.100502,69,108.0,0,28.43826103210449
214,29020,-9.207984,38.780617,69,109.0,1,78.61370086669922
215,6762,-8.299986,41.423396,145,109.0,0,224.6439514160156
216,32270,-8.421464,41.031938,69,111.0,0,130.2134094238281
217,12885,-8.664215,38.746845,69,111.0,1,77.59463500976562
218,26640,-8.246504,41.151306,69,112.0,0,293.8464050292969
219,30935,-8.664962,41.237779,69,113.0,0,78.1292495727539
220,27599,-8.475959,40.942616,69,113.0,0,241.0544738769531
221,49128,-8.657856,38.740478,69,114.0,1,79.95703125
222,28352,-8.627161,41.068042,69,115.0,0,91.11396789550781
223,27905,-8.482894,41.367308,69,115.0,0,93.71269226074219
224,26131,-8.471672,40.788627,69,116.0,0,234.0930023193359
225,26309,-9.170344,38.786964,69,116.0,1,30.00925064086914
226,5249,-8.50906,40.191495,69,116.0,0,28.3823127746582
227,22649,-8.501875,41.097089,69,116.0,0,66.97154998779297
228,29617,-7.75865,40.596949,145,116.0,0,503.6286010742188
229,32269,-8.421487,41.031945,69,117.0,0,130.0467376708984
230,12883,-8.657868,38.740491,69,117.0,1,79.95983123779297
231,784,-7.892886,37.146421,145,117.0,2,209.9188079833984
232,30202,-9.243892,38.664042,145,117.0,1,5.677275657653809
233,27366,-9.405826,38.817624,69,118.0,1,131.3069458007812
234,30515,-8.641084,41.217041,69,118.0,0,59.80450439453125
235,27648,-8.60501,40.98372,69,118.0,0,84.250732421875
236,26080,-8.467714,40.855932,69,118.0,0,262.5286865234375
237,8873,-9.147292,38.742263,69,118.0,1,71.476318359375
238,27306,-9.311695,38.750785,69,119.0,1,163.7393646240234
239,20518,-9.034209,38.89031,69,120.0,1,2.948116064071655
240,12882,-8.657856,38.740479,69,120.0,1,79.95796203613281
241,419,-9.367792,38.736929,71,120.0,1,95.0744857788086
242,22215,-7.919734,38.57315,69,120.0,1,280.7912292480469
243,3249,-8.425709,41.544676,69,120.0,0,168.8900604248047
244,22275,-7.902185,38.566068,69,121.0,1,265.7581176757812
245,6377,-8.302182,41.442075,69,121.0,0,164.9200897216797
246,21967,-8.375619,41.563281,69,121.0,0,254.6392364501953
247,27919,-8.440135,41.316963,69,121.0,0,385.8526306152344
248,32290,-8.432063,41.06003,69,122.0,0,115.8819961547852
249,19335,-8.494478,40.894034,75,122.0,0,220.4413757324219
250,1045,-8.208713,39.463059,69,123.0,1,144.5702209472656
251,5187,-8.485342,40.200826,69,124.0,0,32.45686721801758
252,49127,-8.657859,38.740479,69,124.0,1,79.95562744140625
253,26719,-8.368138,41.309874,69,124.0,0,315.1739196777344
254,1016,-9.081704,38.659785,69,124.0,1,5.145850658416748
255,18807,-9.310757,38.768888,69,124.0,1,152.4209442138672
256,32289,-8.432072,41.060045,69,124.0,0,115.8330307006836
257,30404,-8.655571,41.200557,69,124.0,0,69.3874740600586
258,27787,-8.558856,40.92449,69,125.0,0,130.9053192138672
259,27125,-9.405914,38.815556,69,125.0,1,129.2640228271484
260,3166,-8.391333,41.55783,69,125.0,0,197.7710571289062
261,22397,-8.404163,41.073156,69,125.0,0,21.70089530944824
262,27161,-9.322954,38.831972,69,126.0,1,146.3274688720703
263,20713,-7.923001,40.659194,75,127.0,0,454.9391174316406
264,27122,-9.405915,38.815576,69,127.0,1,129.2853240966797
265,18718,-9.305328,38.769829,69,128.0,1,145.2274475097656
266,15024,-8.672697,41.155711,69,129.0,0,38.23739624023438
267,25886,-8.630094,41.2687,69,129.0,0,118.9198684692383
268,9167,-9.189753,38.74895,69,129.0,1,73.11249542236328
269,31026,-8.647031,41.208306,69,129.0,0,73.7583236694336
270,20514,-9.034123,38.890351,69,130.0,1,2.92335057258606
271,26586,-8.246235,41.151292,69,130.0,0,290.0167541503906
272,16534,-8.598507,41.149431,69,130.0,0,99.52176666259766
273,27939,-8.427527,41.355094,69,130.0,0,108.9029235839844
274,27309,-9.291058,38.748204,69,131.0,1,123.9367523193359
275,31491,-9.128028,38.620447,69,132.0,1,36.47868347167969
276,48955,-7.918885,40.672187,89,132.0,0,454.4898681640625
277,1710,-9.15503,38.65502,69,133.0,1,49.88885116577148
278,30405,-8.655559,41.200581,69,133.0,0,69.31974792480469
279,27796,-8.575498,40.927051,69,133.0,0,105.3792419433594
280,3087,-8.425589,41.552335,69,134.0,0,190.8839569091797
281,11128,-9.159037,38.838195,75,134.0,1,13.80912685394287
282,30500,-8.646953,41.208222,69,135.0,0,74.32542419433594
283,27672,-8.492644,40.993523,69,135.0,0,215.1541748046875
284,2122,-8.012546,37.135091,69,136.0,2,190.4346160888672
285,28976,-8.501813,41.013163,69,136.0,0,98.44981384277344
286,19350,-8.498246,40.890146,69,136.0,0,186.27197265625
287,20714,-7.923001,40.659194,75,137.0,0,454.9391174316406
288,30514,-8.641085,41.217015,69,137.0,0,59.85758209228516
289,49295,-7.782256,39.572609,88,137.0,1,197.9941864013672
290,32444,-8.525377,41.277078,69,137.0,0,181.0240936279297
291,28013,-8.620629,41.320763,69,138.0,0,62.67596435546875
292,12884,-8.664199,38.746828,69,138.0,1,77.63353729248047
293,26587,-8.246231,41.151294,69,138.0,0,289.9838562011719
294,27138,-9.32849,38.867283,69,139.0,1,168.3894195556641
295,27092,-9.406151,38.817575,69,139.0,1,132.7253570556641
296,6256,-8.89783,40.176318,69,140.0,0,13.68681716918945
297,18806,-9.310755,38.768895,69,141.0,1,152.4582366943359
298,6750,-8.305283,41.44683,69,141.0,0,201.2648773193359
299,26590,-8.368742,41.052297,69,141.0,0,29.46382331848145
300,20266,-8.749011,41.360627,69,142.0,0,20.20099258422852
301,12871,-8.58256,38.681001,69,143.0,1,117.5606231689453
302,27111,-9.301427,38.871958,69,144.0,1,173.2820434570312
303,17391,-8.848345,38.537614,69,144.0,1,30.93591690063477
304,27918,-8.440127,41.316963,69,144.0,0,385.8090515136719
305,30963,-8.749512,41.36917,69,145.0,0,21.56093406677246
306,5049,-8.445121,40.235832,69,145.0,0,24.07269668579102
307,14905,-8.617824,41.146257,69,146.0,0,75.28999328613281
308,19382,-8.48405,40.8881,69,146.0,0,215.8951416015625
309,1147,-8.414451,40.519573,69,146.0,0,44.74543380737305
310,22398,-8.404163,41.073156,69,146.0,0,21.70089530944824
311,1258,-8.964373,38.753864,69,147.0,1,2.917898416519165
312,27009,-9.129319,38.60457,69,147.0,1,40.86576461791992
313,16738,-8.535524,37.121343,69,147.0,2,9.040348052978516
314,1042,-8.214174,39.464916,89,147.0,1,125.2216339111328
315,26701,-8.345647,41.289398,69,147.0,0,357.5184020996094
316,5182,-8.441925,40.261127,69,148.0,0,31.76893424987793
317,17057,-9.082351,38.626769,69,148.0,1,8.266639709472656
318,22468,-8.4145,41.042794,69,149.0,0,78.02140808105469
319,19766,-9.263193,39.0964,69,149.0,1,48.08983612060547
320,22187,-8.62271,40.984694,69,150.0,0,60.84731292724609
321,32371,-8.668121,40.579907,69,150.0,0,22.63703155517578
322,30917,-8.754113,41.373367,69,150.0,0,12.23387241363525
323,27731,-8.500867,40.909834,69,150.0,0,219.5626373291016
324,22394,-8.401198,41.067847,69,150.0,0,29.8900318145752
325,48962,-9.101187,38.742449,69,150.0,1,4.622433662414551
326,48957,-7.918463,40.672447,89,150.0,0,454.1504821777344
327,5223,-8.421954,40.180014,69,151.0,0,28.18260383605957
328,6323,-7.484398,40.130564,145,151.0,0,522.8079833984375
329,30802,-8.623735,41.234114,69,152.0,0,95.89380645751953
330,22414,-8.433464,41.066122,69,152.0,0,93.5333480834961
331,22337,-8.458711,41.105893,69,152.0,0,67.54238891601562
332,26159,-8.479973,40.838427,69,153.0,0,196.4832000732422
333,1144,-8.414372,40.519599,69,153.0,0,44.92866134643555
334,46546,-9.078283,38.652128,69,153.0,1,2.831456184387207
335,11809,-8.603404,41.218073,69,153.0,0,73.58013916015625
336,16932,-8.686879,39.236507,69,153.0,1,107.7572402954102
337,24163,-9.106216,38.774259,69,154.0,1,35.27703857421875
338,15995,-8.646621,41.178072,69,154.0,0,76.17854309082031
339,30933,-8.664984,41.237761,69,154.0,0,78.10423278808594
340,12868,-8.582479,38.680841,69,154.0,1,117.492431640625
341,30876,-8.754019,41.373432,69,154.0,0,12.3650598526001
342,26736,-8.40309,41.294415,69,154.0,0,347.9664306640625
343,30403,-8.655568,41.200556,69,154.0,0,69.39707946777344
344,27652,-8.463453,41.008077,69,155.0,0,214.1119232177734
345,47938,-8.564511,40.924101,78,155.0,0,127.2017593383789
346,2976,-9.081246,38.659443,69,155.0,1,5.139064311981201
347,26540,-8.298176,41.121928,69,155.0,0,172.2544708251953
348,28083,-8.62066,41.320446,69,156.0,0,64.38714599609375
349,4881,-8.461962,40.21204,69,156.0,0,33.08583450317383
350,30018,-7.3339,40.758661,145,156.0,0,755.66796875
351,30407,-8.655428,41.200557,69,157.0,0,69.66423034667969
352,25817,-8.5253,41.277118,69,157.0,0,180.9743957519531
353,22214,-7.9228,38.573628,69,157.0,1,283.4937438964844
354,32370,-8.668127,40.579909,69,157.0,0,22.63176155090332
355,31703,-8.673952,41.179201,69,157.0,0,39.33184051513672
356,25777,-8.588845,41.22699,69,158.0,0,75.79673767089844
357,5316,-8.473896,40.206209,69,158.0,0,30.55417251586914
358,6814,-8.667107,37.132395,69,158.0,2,22.51149749755859
359,29684,-8.580612,39.475729,145,159.0,1,124.6283111572266
360,48961,-9.101171,38.742444,69,159.0,1,4.602870464324951
361,4818,-7.494075,39.822048,69,159.0,0,409.4652709960938
362,15919,-8.57696,41.180813,69,160.0,0,130.9960784912109
363,32352,-8.683509,40.60784,69,160.0,0,1.414976835250854
364,5381,-8.407713,40.206212,69,162.0,0,61.61821365356445
365,46244,-8.683509,40.607839,69,162.0,0,1.414614796638489
366,47009,-8.654337,40.640782,69,163.0,0,4.66175651550293
367,11767,-9.324981,38.970477,69,164.0,1,219.3007659912109
368,1906,-9.231779,38.674006,69,164.0,1,2.843359231948853
369,31847,-8.685306,41.188225,69,165.0,0,16.86867904663086
370,19336,-8.494478,40.894034,75,166.0,0,220.4413757324219
371,11720,-9.286032,38.918464,69,166.0,1,187.9721984863281
372,26737,-8.403097,41.294417,69,167.0,0,348.0104675292969
373,26067,-8.508571,40.878634,69,168.0,0,239.6033630371094
374,17384,-8.863034,38.535364,69,168.0,1,34.58310317993164
375,45318,-7.497743,40.134386,78,169.0,0,510.9645385742188
376,30511,-8.641116,41.216627,69,170.0,0,60.57036209106445
377,28029,-8.623062,41.323836,69,171.0,0,70.63670349121094
378,6154,-7.923757,37.037164,69,171.0,2,12.02834510803223
379,31705,-8.67392,41.179195,69,173.0,0,39.41706848144531
380,20808,-7.925813,40.6776,69,174.0,0,482.4483337402344
381,1145,-8.414379,40.519596,69,174.0,0,44.91025543212891
382,22420,-8.444209,41.067089,69,176.0,0,51.71908569335938
383,17190,-9.13638,38.62873,145,176.0,1,20.16677093505859
384,6815,-8.667106,37.132394,69,176.0,2,22.50907325744629
385,30510,-8.641115,41.21661,69,177.0,0,60.61502456665039
386,28402,-8.462081,41.0568,69,177.0,0,122.6283569335938
387,30409,-8.655437,41.20053,69,178.0,0,69.74545288085938
388,15313,-8.585586,41.148523,69,178.0,0,67.50873565673828
389,22180,-8.630132,40.993763,69,180.0,0,36.08298873901367
390,27263,-9.427221,38.803605,69,181.0,1,44.65317916870117
391,32306,-8.565475,41.175922,69,183.0,0,78.75900268554688
392,9043,-9.175601,38.754527,69,183.0,1,83.88992309570312
393,21713,-8.483609,41.482421,69,184.0,0,179.1081085205078
394,26530,-8.193219,41.22347,69,184.0,0,251.2481689453125
395,26578,-8.239788,41.179631,69,185.0,0,381.1146850585938
396,31130,-9.170387,38.66898,69,185.0,1,45.22883987426758
397,11775,-9.317995,38.963882,69,185.0,1,226.8176116943359
398,30522,-8.63856,41.222463,69,187.0,0,65.27110290527344
399,3891,-9.399766,38.739472,69,187.0,1,131.277099609375
400,22407,-8.422334,41.074959,69,187.0,0,128.9567413330078
401,30937,-8.664871,41.237705,69,187.0,0,77.88936614990234
402,32218,-8.558939,41.178646,69,188.0,0,79.83916473388672
403,29934,-8.012005,40.427416,145,189.0,0,310.3677062988281
404,31508,-9.127703,38.620222,69,189.0,1,36.62111663818359
405,28084,-8.62066,41.320444,69,190.0,0,64.39629364013672
406,5010,-8.423565,40.272299,69,191.0,0,49.45702362060547
407,5094,-8.46095,40.195136,69,191.0,0,93.90580749511719
408,21612,-9.217727,38.759,69,191.0,1,90.40357971191406
409,22512,-8.464032,41.074563,69,193.0,0,51.34824752807617
410,5244,-8.427361,40.27054,69,193.0,0,52.09436798095703
411,31624,-9.098694,38.767725,63,193.0,1,9.914674758911133
412,27971,-8.47065,41.283182,69,193.0,0,143.642578125
413,18339,-9.326279,38.854778,69,194.0,1,143.1485595703125
414,32217,-8.558931,41.178663,69,195.0,0,79.88504791259766
415,11127,-9.159037,38.838195,75,195.0,1,13.80912685394287
416,17583,-8.900281,38.526935,69,195.0,1,23.58405685424805
417,28014,-8.620629,41.320765,69,195.0,0,62.66690826416016
418,27090,-9.433075,38.811693,69,196.0,1,53.48089218139648
419,26132,-8.471678,40.788628,69,198.0,0,234.0366516113281
420,29808,-8.193603,39.445278,145,198.0,1,32.69300842285156
421,14623,-8.571448,39.655461,69,199.0,1,152.2200775146484
422,49297,-8.929794,38.585851,88,199.0,1,62.65401840209961
423,30939,-8.664897,41.237687,69,199.0,0,77.86738586425781
424,13512,-9.230822,38.701208,69,199.0,1,18.94104194641113
425,19599,-8.545387,39.478069,69,200.0,1,66.04138946533203
426,21611,-9.217942,38.758942,69,201.0,1,91.02267456054688
427,17344,-8.89042,38.53,89,201.0,1,6.433338642120361
428,31011,-8.639211,41.222279,69,201.0,0,64.91093444824219
429,48134,-8.711017,39.540986,109,201.0,1,244.2722320556641
430,17500,-8.896268,38.527457,69,202.0,1,7.431451797485352
431,23767,-9.176292,38.705427,69,202.0,1,9.524372100830078
432,22217,-7.916035,38.57333,69,203.0,1,279.90185546875
433,22441,-8.450858,41.072291,69,203.0,0,88.28321075439453
434,28256,-8.648054,41.100503,69,203.0,0,28.44045829772949
435,22721,-8.44516,41.064655,69,204.0,0,38.01235580444336
